epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@1,cos_sim-Recall@1,cos_sim-Precision@3,cos_sim-Recall@3,cos_sim-Precision@5,cos_sim-Recall@5,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-MRR@10,cos_sim-NDCG@10,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@1,dot_score-Recall@1,dot_score-Precision@3,dot_score-Recall@3,dot_score-Precision@5,dot_score-Recall@5,dot_score-Precision@10,dot_score-Recall@10,dot_score-MRR@10,dot_score-NDCG@10,dot_score-MAP@100
-1,-1,0.4090909090909091,0.4496753246753247,0.4577922077922078,0.487012987012987,0.4090909090909091,0.4090909090909091,0.1498917748917749,0.4496753246753247,0.09155844155844155,0.4577922077922078,0.0487012987012987,0.487012987012987,0.43275291177076886,0.44556488080304674,0.43818813815686086,0.4090909090909091,0.4496753246753247,0.4577922077922078,0.487012987012987,0.4090909090909091,0.4090909090909091,0.1498917748917749,0.4496753246753247,0.09155844155844155,0.4577922077922078,0.0487012987012987,0.487012987012987,0.43275291177076886,0.44556488080304674,0.43818813815686086
-1,-1,0.4090909090909091,0.4496753246753247,0.4577922077922078,0.487012987012987,0.4090909090909091,0.4090909090909091,0.1498917748917749,0.4496753246753247,0.09155844155844155,0.4577922077922078,0.0487012987012987,0.487012987012987,0.43275291177076886,0.44556488080304674,0.43818813815686086,0.4090909090909091,0.4496753246753247,0.4577922077922078,0.487012987012987,0.4090909090909091,0.4090909090909091,0.1498917748917749,0.4496753246753247,0.09155844155844155,0.4577922077922078,0.0487012987012987,0.487012987012987,0.43275291177076886,0.44556488080304674,0.43818813815686086
