epoch,steps,cos_sim-Accuracy@1,cos_sim-Accuracy@3,cos_sim-Accuracy@5,cos_sim-Accuracy@10,cos_sim-Precision@1,cos_sim-Recall@1,cos_sim-Precision@3,cos_sim-Recall@3,cos_sim-Precision@5,cos_sim-Recall@5,cos_sim-Precision@10,cos_sim-Recall@10,cos_sim-MRR@10,cos_sim-NDCG@10,cos_sim-MAP@100,dot_score-Accuracy@1,dot_score-Accuracy@3,dot_score-Accuracy@5,dot_score-Accuracy@10,dot_score-Precision@1,dot_score-Recall@1,dot_score-Precision@3,dot_score-Recall@3,dot_score-Precision@5,dot_score-Recall@5,dot_score-Precision@10,dot_score-Recall@10,dot_score-MRR@10,dot_score-NDCG@10,dot_score-MAP@100
-1,-1,0.7329376854599406,0.7952522255192879,0.8100890207715133,0.8338278931750742,0.7329376854599406,0.7329376854599406,0.26508407517309596,0.7952522255192879,0.16201780415430264,0.8100890207715133,0.08338278931750741,0.8338278931750742,0.7696823041778531,0.7852791434476596,0.7743751359104311,0.7329376854599406,0.7952522255192879,0.8100890207715133,0.8338278931750742,0.7329376854599406,0.7329376854599406,0.26508407517309596,0.7952522255192879,0.16201780415430264,0.8100890207715133,0.08338278931750741,0.8338278931750742,0.7696823041778531,0.7852791434476596,0.7743751359104311
